Column1,nickname,text,score,like,dislike,time,watch_movie
969,TT(annz****),가장 현실적인 영화...,8,2,0,2020-02-23 21:29,0
970,필(plut****),정말 정확한 예측을 한 영화,10,2,0,2020-02-23 20:51,0
971,규만(kyum****),우한사태의 성지 방문합니다.,10,2,0,2020-02-23 20:41,0
972,김서연(jmk5****),스포일러가 포함된 감상평입니다. 감상평 보기,8,2,0,2020-02-23 19:40,0
973,chou(pp00****),약간 다큐같은 느낌?의 영화로 막 재미있는 건 아니지만 볼만하다.우한 때문에 봤다.아니 근데 너무 징그러운 장면 나와서 아주 개깜놀했다.기네스 머리- -,8,2,0,2020-02-23 19:05,0
974,선화(wond****),이건 그냥 현실인데요....?  별 10점 만점에 10점 드립니다한국 영화 감기도 보세요!,10,2,0,2020-02-23 17:21,0
975,스타우주(wade****),영화가 현실로 무섭다우한그자체다,10,2,0,2020-02-23 16:40,0
976,무퇴(dogd****),앞으로 인류의 멸망은 전쟁이 아닌 질병이나 자연재해에 의할 확률이 확실히 더 높음을 알게됨. 2020/2/23 대구에서.,10,2,0,2020-02-23 15:55,0
977,Jhhsbgjshd(fria****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-23 14:33,0
978,루인(pass****),소름이다! 이거 실화됐네 코로나!!! 박쥐얘기 나올때 진짜 소름,10,2,0,2020-02-23 13:24,0
979,페퍼민트(shal****),"맷 데이먼, 쥬드 로, 케이트 윈슬렛, 기네스 펠트로, 로렌스 피쉬번 이건 출연진이 다 주연급이다  초호화 출연진도 후덜덜한데 시나리오 작가가 신기가 있는지 코로나 사태를 정확히 예견했네",10,2,0,2020-02-23 13:23,0
980,캡틴(cool****),굿굿 우한 폐렴 그 자체 이 시국에 딱,10,2,0,2020-02-23 2:57,0
981,야님(godi****),"지금 우한 사태를 보는 것 같아요. 2011년엔 이 이야기가 과장스럽다 생각해서 평점이 낮았던 것 같은데, 현실이 되고 보니 다 가능한 이야기들이었네요. ㅠㅠ 완전 강추합니다.",10,2,0,2020-02-22 22:47,0
982,CHILD(ichi****),지금 시점에서 이 영화가 시사하는 바는 매우 크다.,7,2,0,2020-02-22 21:16,0
983,747(7476****),우한사태 예측재미있음,10,2,0,2020-02-22 21:07,0
984,반짝(jiye****),"엄청나게 대단한 연출이나 스토리는 아니지만, 지금 시기에 딱 보기 좋은 시의적절한 영화네요. 괜찮은 영화입니다.",9,2,0,2020-02-21 22:38,0
985,궁디팡팡(hyos****),,10,2,0,2020-02-21 19:58,0
986,또끼오끼(mmsb****),감독은 천재야  이 사태를 예견하고,10,2,0,2020-02-21 13:06,0
987,해병1117(kims****),성지순례 영화다.. 뭐든지 박쥐가 문제,10,2,0,2020-02-21 9:11,0
988,쭈히(kjn8****),그저 우한인 것이다..,10,2,0,2020-02-21 0:54,0
989,블루리본(jena****),2011년에 예언되었네 신기신기  감독이 신기있나?무섭다,8,2,0,2020-02-20 22:01,0
990,KATC(huns****),9년전에 미리 이사태를 예견한건가...,10,2,0,2020-02-20 21:40,0
991,bnenedicta(bndt****),미래를 예언한 영화! 진짜 코로나 바이러스 현 시대를 표현한듯한 영화다..,10,2,0,2020-02-20 15:57,0
992,drogbak(0871****),처음 댓글단다 10점 달아라 두번 달아라,10,2,0,2020-02-19 21:28,0
993,이름없음(hoga****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-19 9:48,0
994,에스(hyos****),"하 정말 실화같은 영화, 영화같은 실화네요ㅠㅠ",10,2,0,2020-02-18 22:21,0
995,고슈(ehdz****),이거는 실화가될수있는 극현실적인 영화입니다. 평점이 왜이리 낮은건지 모르겠내요.,10,2,0,2020-02-18 17:11,0
996,minm****,성지순례 왔습니다  코로나 사태의  영화판,8,2,0,2020-02-18 12:08,0
997,정여원(mabe****),영화 마지막 장면을 보고 소름이,9,2,0,2020-02-18 2:22,0
998,임금(his9****),재개봉 안하나하면 흥행 대박일텐데,10,2,0,2020-02-15 10:52,0
999,Rahee(2005****),이야 9년전이 이걸 미리 알고 있었나? 예언자인가 무섭다,10,2,0,2020-02-15 10:48,0
1000,justice(just****),2011년에 2020년 코로나를 정확히 예측.. 유명한 배우 많이 나옴.~~,10,2,0,2020-02-15 10:48,0
1001,hjgl****,재개봉이 시급합니다.,10,2,0,2020-02-15 10:46,0
1002,Whyyoung(yang****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-13 1:50,0
1003,tini****,와... 성진순례급이네요행복하게해주세요 아멘,10,2,0,2020-02-12 21:01,0
1004,BIGMAN(golg****),가장 무섭고 더러운 바이러스는 헛소리 블로거!,6,2,0,2020-02-12 20:35,0
1005,ONATORI(sood****),,10,2,0,2020-02-09 0:33,0
1006,카카오(mjn0****),,10,2,0,2020-02-08 22:56,0
1007,보리(bbor****),우한바이러스랑 비슷하다고 해서 봤는데 재밌었다. 그리고 청결의 중요함을 알게되었다. 정말 현실감있음 추천!!!,8,2,0,2020-02-08 16:57,0
1008,트럼프(inte****),우한폐렴...이거야...,10,2,0,2020-02-08 16:44,0
1009,김정민(mini****),영화내용이 지금 상황까지만 비슷하고 앞으로는 달라지길 바랄뿐..,10,2,0,2020-02-08 1:42,0
1010,즐풍목우(bigh****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-08 1:41,0
1011,whit****,뭐야....소름끼쳐,10,2,0,2020-02-08 1:35,0
1012,초코초코(iris****),코로나 예측 영화라고해 봤는데 소오름입니다,10,2,0,2020-02-08 1:26,0
1013,열정and성공(hk87****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-08 1:23,0
1014,착한곰돌이(mira****),2020년 2월 현재 신종코로나사태와 정말 상황이 정확히 같음에 소름끼칩니다.  와~,10,2,0,2020-02-08 0:15,0
1015,신들리니(jaeo****),요즘 분위기때문인지 몰입해서 봤습니다,9,2,0,2020-02-08 0:06,0
1016,kima****,배우들보소 지금 나왓으면 흥했을듯,10,2,0,2020-02-07 21:12,0
1017,이시스(qkrg****),코로나바이러스 지금 사태에 생각해볼 영화.안본사람 적극추천,10,2,0,2020-02-07 12:18,0
1018,tdla****,미래를 정확히 예측해 소름돋다.,10,2,0,2020-02-06 18:36,0
1019,dain****,스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-06 18:35,0
1020,뚱보(wnfl****),어마어마한 배우들이 계속 나오네요..연기력이 너무 대단해서 현실인자 구분이 안가네요..박쥐인지 연구소인지 바이러스의 출처는 모르지만그것빼고는 현실이 되버렸네..영화보니까 밖에 못나가겠다,8,2,0,2020-02-06 18:17,0
1021,배움의길(cale****),현재 중국 우한에서 발생한 코로나 바이러스의 실체를 보여준 영화... 물론 우연이라고 보기엔 사실 미심쩍은 부분이 있다...^^,10,2,0,2020-02-06 18:01,0
1022,화야(digd****),맨첨에 2일째 부터 나와서  재생을 잘못했나 했는데.. 맨마지막에 1일째가 나오는군요~,10,2,0,2020-02-06 16:21,0
1023,연냥(ripi****),코로나바이러스 사태와 매우 흡사 진짜 현실같아서 소름끼쳤는데 9년 후 다시보니 더 소름끼침 ㅠ,8,2,0,2020-02-06 13:22,0
1024,엘로이(obng****),보는 내내 개소름....,10,2,0,2020-02-06 3:56,0
1025,뭐녕(ji48****),착짱죽짱 착짱죽짱 짱께고홈,10,2,0,2020-02-05 20:40,0
1026,오빠(kfc1****),미개한 짱 깨 시키들 우한폐렴으로 거이다 다 디져쓰면 좋겠다. 많은공기 마셔서 너무좋아.,6,2,0,2020-02-05 20:37,0
1027,민짱(agne****),다시 봐도 잼있네 ㅜ 우한폐렴 무서워요,10,2,0,2020-02-05 12:53,0
1028,으늬냥(oran****),우한 코로나 바이러스와 똑같네요,10,2,0,2020-02-05 9:03,0
1029,곤스(gond****),재평가하라 재평가하라,10,2,0,2020-02-05 9:01,0
1030,chlqhfk(sabl****),10년 뒤를 내다본 소더버그 당신은 도대체..,10,2,0,2020-02-05 2:56,0
1031,xkxk****,"긴장감 있는 블럭버스터식의 재난영화는 아니지만, 충분히 두렵고 무섭습니다. 호흡기 바이러스 전염의 위험성과 영화를 풀어내는 연출이 마음에 듭니다.",10,2,0,2020-02-05 2:37,0
1032,pos9****,스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-05 1:49,0
1033,푸른새싹(haha****),지금 상황이랑 비슷한 영화라 해서 보게 되었는데 현재와 너무 비슷해서 더 무섭네요,10,2,0,2020-02-05 0:49,0
1034,마루와 로이(dani****),역학 조사관 개힘들겠다..ㅠㅠ,6,2,0,2020-02-04 23:25,0
1035,젊은순수(nam1****),달창들이 영화평도 깍는구만...진짜 한심하다...,10,2,0,2020-02-04 20:08,0
1036,호도나무(song****),이거 본지 꽤 되는데 원작 소설에서는 중국이 발현지인데 짱깨시장성 때문에 태국으로 바꿈..짱께들의 우한폐렴을 정확히 예측. 짱깨는 아시아의 민폐국임.,10,2,0,2020-02-04 18:50,0
1037,플러스12(rha2****),지금 다시보니 소름돋았다,10,2,0,2020-02-04 16:14,0
1038,icho****,재난 상황을 담담하게 그려낸 영화. 이게 현실이 될 줄이야..,8,2,0,2020-02-03 21:47,0
1039,miss****,지금이랑 비슷해서 보면서 긴장됨,10,2,0,2020-02-03 18:36,0
1040,supr****,10년전 영화가 정확한 예측..지금 우한폐렴으로 인해 현실같아서 몰입도 최고.마지막장면 소름ㅠㅠ,10,2,0,2020-02-03 10:24,0
1041,병아리(thsg****),헐. 2020.1월 우한폐렴과 똑같아...단지 홍콩이 진원지가 아니라 중국이라는거빼면정말 정확한 예측이다.,10,2,0,2020-02-03 8:41,0
1042,east****,미래를 예견한 걸작.,10,2,0,2020-02-03 0:50,0
1043,rabis22(rabi****),어쩜 보는내내 소름끼쳤어요 2011년도 영화인데 2020년 현재...무섭네요,10,2,0,2020-02-02 23:57,0
1044,이지금(wkdt****),최근에 본 영화중 제일 소름 끼쳤어요지금의 상황과 너무 똑같아서...도대체 뭘 감추고 뭘 숨기고 있는걸까요제발 하루빨리 나라가 안정되었으면 좋겠네요,10,2,0,2020-02-02 23:51,0
1045,blue****,스포일러가 포함된 감상평입니다. 감상평 보기,8,2,0,2020-02-02 21:39,0
1046,레고박스(rlag****),현실이 되다니 성지순례하고감,10,2,0,2020-02-02 21:08,0
1047,라파엘(tegu****),가짜뉴스로 선동하는게 버이러스보다 더 위험함,8,2,0,2020-02-02 20:32,0
1048,항상(tlrk****),잘봤습니다 10년 후를 예측하다니 대단,10,2,0,2020-02-02 19:45,0
1049,sug(suga****),일단 내용이 지금 상황이랑 매우 비슷해서 놀랐다 또한 연출도 매우 뛰어나게 표연했다 바이러스가 돌면서 사람들에게 생긴 공포와 두려움도 매우 잘표연했다 다만 이영화를 보면서 내용이 조금 지루하게 느껴질수도 있지만 그래...,10,2,0,2020-02-02 19:42,0
1050,JJJKkk(choc****),감독은 미래 예언자!!,10,2,0,2020-02-02 19:03,0
1051,kiss****,재난영화의 최고봉! 과하지 않은 진정한 공감,10,2,0,2020-02-02 17:25,0
1052,구스카페(kim8****),스토리라인은 평범하지만 일상에서 일어날법한 일을 적날하게 표현했다 거기에 연기들도 뒷받쳐주니 참 괜찮은 영화~ 그런데 실로 무섭다!!,8,2,0,2020-02-02 13:39,0
1053,muta****,소름.... 손잘씻고 일단 나다니지 말자...,10,2,0,2020-02-02 13:32,0
1054,James Log(iran****),작금의 사건으로 다시 보게 되는 작품,10,2,0,2020-02-02 12:41,0
1055,shcj****,,10,2,0,2020-02-02 4:43,0
1056,HJ(jiho****),우한 신종 코로나 바이러스를 예측한 영화..ㅎㄷㄷ,10,2,0,2020-02-02 3:40,0
1057,박창희(smar****),"처음에는 전염병이 무섭더니 나중에는 사람이 무서워지네요. 서로 도와야 하는데, 절망스런 상황에서는 이 믿음이 무너질 수도 있다는 상황이 더... 아무쪼록 가장 큰 혼란 속에 있는 중국에서 문제가 잘 해결되길 바라봅니...",8,2,0,2020-02-02 3:08,0
1058,네이놈(eodu****),,10,2,0,2020-02-02 2:21,0
1059,웃음쟁이(swee****),결말보소 ㄷㄷ 성지될만한 영화네요.,8,2,0,2020-02-01 22:53,0
1060,컨텐츠 사랑(hera****),우한 폐렴 예언한 영화,10,2,0,2020-02-01 22:06,0
1061,용인돌이(bhsi****),굿 우한 바리러스 사태를 정확히 예측한 영화,10,2,0,2020-02-01 21:21,0
1062,내려놓음(kshh****),우한폐렴을 예언하는 듯한 영화구만!,10,2,0,2020-02-01 20:46,0
1063,웰치스젤리(0102****),좀비도 언젠가 현실화될듯,10,2,0,2020-02-01 20:15,0
1064,단무지(mooz****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-01 18:35,0
1065,씽크(ican****),리얼한 재난영화. 우한사태가 일어난만큼 다시 볼만함.,9,2,0,2020-02-01 17:43,0
1066,hapo****,헐...세상에나ㅠㅠ,8,2,0,2020-02-01 16:55,0
1067,yj(nkuj****),,10,2,0,2020-02-01 12:53,0
1068,서현맘(sjy5****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-01 12:30,0
1069,사시코(sash****),판데믹 상황을 꽤 현실감있게 연출한 영화.신종 코로나바이러스로 다들 예의주시하는 현 상황에 보기 좋음. +아웃브레이크보단 별로,7,2,0,2020-02-01 1:53,0
1070,솜뭉치(korj****),우연히 다운받아 보는데 와~ 완전 지금 이슈인 우환폐렴...,10,2,0,2020-02-01 1:51,0
1071,hye(hyeo****),재밌었고 몰입감도 좋았고 스토리도 굳,10,2,0,2020-02-01 0:31,0
1072,전주한옥마을(lott****),우한폐렴 예측보소 재평가가 시급하다,10,2,0,2020-01-31 23:50,0
1073,비공개(nohs****),우한 폐렴을 예견한 듯한 영화네요ㅜㅜ 너무 현실적인 내용의 영화라 주의깊게 봤어요~ 우한 폐렴으로 인해 불안한 시국이 정부의 빠른 대처로 어서 진정이 되었으면 합니다,10,2,0,2020-01-31 23:36,0
1074,김가영(bamg****),이영화는 지금 현시대를 10년이나 앞서 예측했다..,10,2,0,2020-01-31 17:01,0
1075,양귀비(djka****),어떻게 11년도 영화가 마치 코로나바이러스를 예상이라도 한거 같네요...재조명되기 충분한 영화입니다.,10,2,0,2020-01-31 16:12,0
1076,러브화니(cdcf****),실제 벌어지는 상황과 비슷해서 몰입해서 봤어요 무섭네요,10,2,0,2020-01-31 15:52,0
1077,Flymijeong(naab****),,10,2,0,2020-01-31 14:48,0
1078,Bipolar Essay(chan****),감독이 이 사태를 예견하고 찍은게 아닐까 싶을 정도로 지금의 시국과 딱 들어맞는다,9,2,0,2020-01-31 12:18,0
1079,예진아씨(cher****),내노라하는 헐리웃배우들과 현실 코로나와 놀라울정도 비슷한 현실감까지.. 평점 말도안되네요 8점대는 나와야죠,9,2,0,2020-01-31 5:41,0
1080,청기사단(gond****),영화보는내내 얼굴안만지고 끝나자마자 손씻었다,10,2,0,2020-01-31 0:11,0
1081,조세핀(mhk8****),우한폐렴으로 인해현재 벌어지고 있는 상황과 너무 똑같아서무섭고 두려움을 주는 영화네요.영화를 보면서 인간 내면의 바닥을볼수 있었어요. 그게 현실이란걸부인할수 없다는게 가장 슬프네요.,10,2,0,2020-01-30 19:58,0
1082,얄리(hji3****),재난영화는 평화로울때 보면 평점6점 줄정도로 재미가 없고 현실에서 재난이 닥치고 보면 평점10점 줄정도로 그 진가를 발휘한다. 그래서 평균8점 준다.,8,2,0,2020-01-30 19:49,0
1083,데일리스윗(huuk****),요즘 사태를 정확히예측함,10,2,0,2020-01-30 14:23,0
1084,하병민(hbm3****),,10,2,0,2020-01-30 13:57,0
1085,차와여관(miss****),"인류를 위협하는 바이러스들은 우리가 먹는 닭, 돼지, 소, 야생동물과 관련이 있다.",8,2,0,2020-01-30 9:40,0
1086,머그홀릭(happ****),,10,2,0,2020-01-29 23:10,0
1087,목진순(mom2****),인류의적은 바이러스다,10,2,0,2020-01-29 13:29,0
1088,잡상공간(pant****),이런 시국만 되면 생각나는 명작,10,2,0,2020-01-29 11:26,0
1089,골드Luck(stud****),이젠 영화가 아닌 현실이다. 인류가 우한폐렴을 극복할 수 있길 바라며,10,2,0,2020-01-29 2:57,0
1090,Viserys(viic****),"사스 이후에 나온 영화라서 당시에도 충분히 현실성있었는데, 현재 코로나때문에 현실이 되었다.",10,2,0,2020-01-29 2:18,0
1091,오텀스카이(akis****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-01-29 1:29,0
1092,청춘(mikh****),내용을 모르고 보기 시작했다가 소름 돋았다. 그리고 몇년도 제작인지 다시 확인했다. 지금 상황과 너무 유사하다. 과연 대응은 어떻게 달라질까?,10,2,0,2020-01-28 22:27,0
1093,kim8****,지금 신종 코러나바이러스를  알고 만든 영화같다,10,2,0,2020-01-28 20:54,0
1094,퀀텀루나(dw81****),이영화 왜이렇게 평점이 낮은지 모르겠지만 긴장감 엄청남 최고의 질병영화임!!,10,2,0,2020-01-28 17:09,0
1095,gaoism(kgy2****),우한 폐렴이랑 스토리가 어떻게 똑같냐..2020년에 다시보면 개소름,10,2,0,2020-01-28 15:00,0
1096,Hesse(atom****),현재 발생한 중국우한폐렴의 원인인 변종 코로나바이러스로 인한 피해와 앞으로 일어날 재앙들에 대해 신랄하게 풍자하고 예견한 영화..현재의 상황과 모든 것이 닮아서 더 무서워지는 영화...,10,2,0,2020-01-28 3:07,0
1097,박은지(peun****),지금 우한폐렴이랑 거의 비슷해서 소름.,10,2,0,2020-01-28 3:01,0
1098,정민(kimj****),현시점 코로나 바이러스의 현실을 알려주는 영화,7,2,0,2020-01-28 2:05,0
1099,정민교(appl****),우한 폐렴 터지고보니 너무 현실적,10,2,0,2020-01-28 1:42,0
1100,살살녹아요(nias****),중국은 진짜 가지말아야할 곳인듯,8,2,0,2020-01-28 0:32,0
1101,김수민(mins****),현재 시국과 너무 똑같아서 소름입니다,10,2,0,2020-01-27 22:19,0
1102,잉글리쉬브렉퍼스트(soul****),2020-1-27 성지순례합니다,10,2,0,2020-01-27 21:48,0
1103,타이거(kimp****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-01-27 21:32,0
1104,오와이오우(gavi****),당시 영화관에서 봤을때도 소름돋게 무서웠는데현실화가 되는 것 같아서 다시 보게되었습니다영화관에서 나오면서 손부터 씻었던 기억이 있네요,10,2,0,2020-01-27 20:39,0
1105,k950****,"현재 상황과 너무 흡사해 정말 무섭네요.얼마전 우연히 본 영화인데 지금과 이렇게도 딱 떨어지게 맞으니 소오름 ~,~",10,2,0,2020-01-27 19:54,0
1106,glob****,"가장 현실적인 바이러스 영화, 현실이 되지 않길 바란다",8,2,0,2020-01-27 19:18,0
1107,bullet(buki****),"미래를 예측한 영화, 잘 봤어요",10,2,0,2020-01-27 19:05,0
1108,한류거상(pusa****),지금우한폐렴  예측한 영화네 물론 사스 를 기반으로 만들었겠지만,10,2,0,2020-01-27 11:23,0
1109,나미(loa_****),와 이거 우한 폐렴 예연한건가요????,10,2,0,2020-01-27 8:16,0
1110,Schwarz(aktm****),"현재의 공포스러운 전염병이 퍼지고 있는 상황에 귀감이 되는 영화. 기침 매너 좀 지키고, 손 좀 잘 씻고 다닙시다.",8,2,0,2020-01-27 0:29,0
1111,올드패션베이커리(suel****),지독하게 현실적인 영화,10,2,0,2020-01-26 22:37,0
1112,언터쳐블(nsun****),우한폐렴초기인 현재봐야할 영화. 중국전체가 위험하고 옆나라도 곧...,6,2,0,2020-01-26 16:56,0
1113,뭘봐(wgon****),지금 현시점에서 다시 보고 평점 1점 더 올립니다.현실 반영과 우리가 어떻게 행동 해야 할지 생각 하게 됩니다.,10,2,0,2020-01-26 16:43,0
1114,문경운(mkn2****),진심 현재의 상황과 겹침,10,2,0,2020-01-26 12:11,0
1115,aron(glie****),"It's a must-see, in fact, if you wonder how bureaucrats and scientists react behind the scenes when a virus turns de...",8,2,0,2020-01-26 10:44,0
1116,한돌(ljmd****),코로나 판데믹 시즌에 딱인 영화,10,2,0,2020-01-25 21:45,0
1117,성 지 은(swmo****),많은 것을 생각하게 하는 영화,10,2,0,2020-01-25 14:21,0
1118,앨리스(happ****),,10,2,0,2020-01-24 13:50,0
1119,헤헹(kwkm****),대중들이 받아들이기엔 너무 고차원적 영화였나...? 이게 왜 평점 6점대냐 ㅋㅋㅋ,8,2,0,2020-01-23 17:56,0
1120,Alihamel(curt****),지금 벌어지는 상황과 딱 맞아떨어지는 영화... 꼭 보세요~!,10,2,0,2020-01-23 17:05,0
1121,모모(deli****),일어날 수 있는 일이라 느껴짐.,10,2,0,2020-01-02 14:05,0
1160,Belle(astr****),원숭이 실험할때 죽어나가는거 나만 슬픈거야? 휴.. 근데 그게 인간의 약 나오기까지 무조건 필요한 불편한 진실이라는거....,8,3,1,2020-09-05 12:31,0
1161,BORNFREE(baem****),진짜 소름돋네 이영화,10,3,1,2020-09-05 2:47,0
1162,맹들맹들콥등띠(shev****),우한폐렴 짱깨 좆선족 다 죽어라,10,3,1,2020-08-17 23:15,0
1163,영양만점백곰(whit****),코로나 사태로 인한 사회적 행태를 잘 보여주는 것 같습니다.,9,3,1,2020-06-25 13:56,0
1164,해피마녀(edge****),아니 미국은 2011년도에 영화를 만들고도 현시점 2020년에 대처가 그정도밖에 안된다는건가 사망자가 10만명이 넘잖음,10,3,1,2020-05-29 23:14,0
1165,귤(bay0****),스포일러가 포함된 감상평입니다. 감상평 보기,9,3,1,2020-04-17 20:50,0
1166,estrella(hyej****),성지순례 왔습니다시험 잘보게 해주세요,10,3,1,2020-04-09 21:50,0
1167,가브리엘(gabr****),"이건 영화가 아니라 다큐다. 철저한 조사 아래 잘 짜여진 개연성과 드라마, 꼼꼼한 연출과 현실감 넘치는 유명 배우들까지! 꼭 보세요!",10,3,1,2020-03-22 3:19,0
1168,Jiko(jkan****),유한폐렴상황이랑 너무똑같아소름..,8,3,1,2020-03-21 15:31,0
1169,skdi****,영화는 지루했다 왜냐 뉴스보는것처럼 지금상황이랑 너무 비슷해서 늘보던 뉴스보는느낌 ..ㅜㅜ근데 저안에서도 마스크는 정말 안쓰더라 마스크의 중요성이 어느정도인지 백인들은 지금도 모르는거 같아 아쉽다,10,3,1,2020-03-16 13:50,0
1170,para****,현재 재개봉하면 사람들 많이 볼듯 싶네요~ ^^;; 영화제작의 의미도 더욱 잘 알리고!!,10,3,1,2020-03-09 21:21,0
1171,설탕범벅(gang****),"예전에 보고 두 번째 봤는데 개나리액, 전투식량 장면과 현재 마스크 장면은 정말 놀랍도록 닮았다. 진정 현실공포",8,3,1,2020-03-06 23:48,0
1172,올베이스(kiss****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,1,2020-03-03 1:20,0
1173,dkp(dkpl****),신천지를 예측못해서 별하나 뺍니다,9,3,1,2020-03-02 10:29,0
1174,coapion(kyun****),우한 사태를 예측한 갓 영화,10,3,1,2020-03-01 22:26,0
1175,Huiii(ipip****),예전에 괜찮게 본 기억이 있는데 우한폐렴으로 이 영화를 다시 찾을 줄은 몰랐네..ㅋㅋㅋㅠ,10,3,1,2020-02-24 22:05,0
1176,루비1마사지(gmda****),지금 보고 있음 감독 선견지명 감탄,10,3,1,2020-02-21 23:49,0
1177,cool****,스포일러가 포함된 감상평입니다. 감상평 보기,6,3,1,2020-02-11 20:12,0
1178,한요(gran****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,1,2020-02-07 23:03,0
1179,종달새(kits****),약간 허망 ㅜ 중국인들은 위생개념 없다고 대놓고 말하고 있네,8,3,1,2020-02-01 21:17,0
1180,shadowpax(breg****),전염병이 만들어내는 공포와 혼돈을 피부에 와닿도록 보여준다,7,3,1,2020-02-01 19:18,0
1181,지쟈쓰(gaec****),중국 우한폐렴의 현실을 예측한 영화!!! 반드시 보라@@,10,3,1,2020-01-30 11:01,0
1182,myha****,성지순례 왔습니다.Remember me 20.01.29. I am still alive without infection by Wuhan virus.I am Korean living in Seoul.Still no s...,10,3,1,2020-01-29 18:15,0
1183,안희주(n_n0****),중국 우한 폐염이 문지인 요즘 추천받아서 보게 된 영화.신종 바이러스로 인한 전염병이 생겼을 때 일어날 수 있는 일을 다각도에서 보여준 영화. 한 문제에 대해 흑과백 선과 악 다양한 양상을 보여줘서 인상깊었다. 흔한...,10,3,1,2020-01-24 18:19,0
1185,최준(alli****),몇번봐도 우한폐렴을 예측한 것 같다...,10,4,2,2020-08-28 20:15,0
1186,하이(mmms****),영화가 지금 우한 코로나 사태와 현실감 정말 동일한거 놀랍지만한편으로 더드는 생각은 중국인들 얘나 지금이나 더럽다.박쥐좀 그만 처먹어라. 코로나 터지고서도 박쥐 판다던데,9,4,2,2020-03-26 1:01,0
1187,사마기(sama****),WHO가 영화의 10분의1만큼 이라도 움직일까??,10,4,2,2020-03-13 1:46,0
1188,이희진(gmlw****),우한폐렴을 우한폐렴이라고 부르지도못하는 우리나라,10,4,2,2020-02-03 20:49,0
1190,jiny(ssil****),진짜 지금 현실과 너무 같아서 소름.. 마지막까지 봐야함.,10,1,0,2020-10-11 13:00,0
1191,내가짱(ku19****),예언자 혜안이 대단하다,10,1,0,2020-10-03 21:42,0
1192,민경훈(heyh****),위생을 철저히....,9,1,0,2020-09-27 0:13,0
1193,PickEr(sams****),이 영화가 재조명된 것이 참 유감이다.. 그냥 영화에서나 일어날 법한 일이 되었어야했는데..이젠 이 영화보다 더한 현실이 되었다.,10,1,0,2020-09-15 1:14,0
1194,nise****,지금 코로나19사태를 그대로 예견한 영화임.,10,1,0,2020-08-18 12:21,0
1195,머릿돌(topb****),미국이 이 영화 처럼 마스크와 대인 접촉에 신경썼다면 ...트럼프가 이 영화만 봤어도...,10,1,0,2020-08-18 0:35,0
1196,서토끼(skr6****),어제보고 소름깜놀 ... 영화가 현실이됨,10,1,0,2020-08-18 0:09,0
1197,장예똥(yebo****),스포일러가 포함된 감상평입니다. 감상평 보기,9,1,0,2020-08-17 13:56,0
1198,박지홍(jayh****),여기서도 짱깨는 짱깨를하고현실짱깨 영화짱깨 착짱죽짱,10,1,0,2020-08-16 22:18,0
1199,빠숑(syon****),감독의 혜안 .. 지렸다 ...,10,1,0,2020-08-15 17:09,0
1200,창업달인(gusr****),2월 모든 일들이 취소되고 그때까지만 해도 한두달이면 되겠지 하는 맘으로 본 영화인데코로나19 상황과 너무 같아 충격이었다. 영화는 미래다.,10,1,0,2020-08-08 22:40,0
1201,MJ(ilma****),9년 전 영화가 지금의 현재와 똑같다는 게 놀랍다.,10,1,0,2020-08-07 6:49,0
1202,영어 잘하고파(joon****),코로나 19를 10년전에 예상한 듯한 시나리오,10,1,0,2020-08-07 0:00,0
1203,국민타자 박병호랑이(seun****),착.짱/죽.짱. 이거슨 진리,10,1,0,2020-08-03 10:20,0
1204,득템대전점(c102****),,10,1,0,2020-08-02 23:51,0
1205,크하하(sunn****),코로나를 예측한 영화완전 재밌어요^^,10,1,0,2020-07-31 21:15,0
1206,호빵맨탈출기(rkdw****),2020년 상황을 2011년에 그려낸 영화,10,1,0,2020-07-28 13:31,0
1207,소이(vivi****),생각을 많이 하게 하는 영화. 재평가가 시급합니다.,10,1,0,2020-07-20 12:13,0
1208,보름달에여우눈(tusk****),,10,1,0,2020-07-19 21:22,0
1209,bonj****,결국 자연을 파괴하는 인간이 일으킨 참상,8,1,0,2020-07-19 13:53,0
1210,Happy(love****),몰입되는 기분이...아!     백신이 제발 ...,10,1,0,2020-07-19 8:56,0
1211,랑율하(hhzt****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-07-16 19:43,0
1212,Hii(dldu****),,10,1,0,2020-07-16 5:41,0
1213,서승민(seun****),,10,1,0,2020-07-16 0:25,0
1214,zig(zigi****),재미 있어요 지금 상황이랑 비슷했어요,10,1,0,2020-07-14 21:33,0
