Column1,nickname,text,score,like,dislike,time,watch_movie
2520,김은채(dmsc****),정신건강을 위해 보지마세요. 제발.,1,4,1,2020-02-27 19:27,0
2521,뚜찌(gusg****),"진짜 생각나는데로 써내려간 쓰레기 중에 가장 수준 낮은 쓰레기 각본. 개연성은 개나 주고, 캐릭터들의 너무나도 억지스러운 행동들로 이어나가는 상황들이 정말 우습고 안타깝다. 최소한 그럴싸는 해야지 내용전개를 하려면 ...",2,4,1,2020-02-27 16:24,0
2522,욱소(rode****),억지스러운 설정 속에서도 격리캠프 부분은 볼만 했다.,6,4,1,2020-02-25 16:00,0
2523,한얼(fuji****),스포일러가 포함된 감상평입니다. 감상평 보기,4,4,1,2020-02-11 1:46,0
2524,saltnlight(salt****),2020년 코로나바이러스 우려 속에 분당 사는 주민으로써 보니 너무나 실감나는 공포영화네요 시대를 앞서간 저주받은 걸작..!,8,4,1,2020-02-10 22:42,0
2525,깃시(kic4****),스포일러가 포함된 감상평입니다. 감상평 보기,9,4,1,2020-02-10 19:39,0
2526,국민거품박병호(zira****),이 댓글을 몇년뒤에도 읽을수 있을까???,10,4,1,2020-02-02 19:49,0
2527,윤(teji****),재개봉하면 대박,9,4,1,2020-02-01 15:00,0
2528,은비(eunb****),성지순례ㅠㅠ 우한폐렴싫다..,8,4,1,2020-02-01 14:16,0
2529,이지(ujin****),딸램 ㅈㄴ발암;역시 국회의원 지 아가리속 밖에 생각못함 다 OO라,6,4,1,2020-01-31 21:09,0
2530,Fishcar(hipj****),2020년 중국 우한 폐렴이 사라지길 바랍니다.이번에는 중국이 배경이되었습니다.,10,4,1,2020-01-30 13:57,0
2531,디언(o0o0****),재밋엇어요쟈맛엇오욯ㅎㅎㅎ,10,4,1,2020-01-29 1:25,0
2532,쑤이쑤이(cher****),아이들에게 마스크의 중요성.  왜 개인위생을 아이들에게 스스로 챙겨야하는지 설명해주려고 보여주며 다시 보게됐어요 . 개연성은 없는 스토리라고 하더라도 지금 우한폐렴사태를 반영하는 듯해서 씁쓸하네요,10,4,1,2020-01-28 21:20,0
2533,루리(vipq****),재밌었는데 평점 낮네 다소 충격적인 장면도 있지만 재밌었음 백두산보고 이거봤는데 엄청나게 더  재밌게 느껴지더라 실제로도 재밌었음,10,4,1,2020-01-27 9:53,0
2534,야호신난닭(kjen****),현실로 일어나버리네 무섭다,6,4,1,2020-01-25 18:32,0
2535,고로(ansa****),지 가좆밖에 모르는 이기적인 색기들 영화.,4,4,1,2020-01-18 14:35,0
2715,김권기(kim7****),연출 스토리..내인생 최고의 쓰레기영화..,1,5,2,2020-04-17 1:01,0
2716,앨딕(cjw4****),코로나 때문에 생각나서 넷플릭스로 봤는데 뭐지....어...CG도 발퀄이라 웃긴정도 ㅋㅋㅋㅋ개암걸리는캐릭터들+뻔한스토리+답답한전개=암이 암에걸려서 암이 나았다,1,5,2,2020-03-26 10:35,0
2717,Skip(hshs****),왜 장혁하고 수애 유해진 마동석 내놓으라는 배우들이 이 영화 캐스팅 수락을 했는지 모를정도로 망작임. 스토리 앞뒤 개연성 하나도 없는 진짜 고구마 영화,1,5,2,2020-03-26 1:48,0
2718,미친(skdi****),장혁나오는거드라마 영화 통털어서 첨으로 좋았슴..류혜진도 그렇고  장혁 멋진남자...마동석이를 갈면서 볾...수혜랑..수혜딸  너무 예쁨..영화 몰입도 최고..지금  코로나 상황에대한  선견지명이 있었남?...지금 ...,10,5,2,2020-03-16 0:58,0
2719,Benjamin(godn****),수애 아주 예쁩니다 얼굴에 10점,10,5,2,2020-03-15 17:56,0
2720,wakeup(kmgb****),주연 차인표. 조연 마동석 유해진. 등장부터 멋있으면 주연 맞죠,1,5,2,2020-03-08 1:20,0
2721,백경(lwh9****),아역 연기가 되게 영악하게 느껴져서 몰입 안됨..수애 모녀가 암 유발자임.장혁 캐릭터 고구마임근데 코로나19 때문에 무섭게 느껴진다..,6,5,2,2020-03-01 1:11,0
2722,abc(chld****),감기에 죽기전에 발암으로 죽을거 같음,2,5,2,2020-02-28 1:16,0
2723,둥글이(jump****),지 애 때문에 인류 멸망시킬 년-심지어 의사. 절친 개무시하고 주변 사람들한테 싸가지 없이 대하는데 처음 만난 여자에게 미쳐서 눈 뒤집힌 구조대원. 둘의 개. 지. 랄. 쌍쌍.  쑈.  이걸 영화라고?,1,5,2,2020-02-27 23:47,0
2724,김지환(kimz****),영화를 보진 않았지만 대박일듯 지금보면,10,5,2,2020-02-26 11:15,0
2725,Jamwon(feve****),코로나 우한 폐렴을 예측한 영화...,10,5,2,2020-02-26 8:58,0
2726,콩지노(sjss****),정권마다 재평가하는영화 ㅋㅋㅋ 메르스를 뛰어넘는게 나올줄이야 ㅋㅋ물론 영화자체는 좃노잼,10,5,2,2020-02-25 3:13,0
2727,nonownonow(onei****),난 왜 잼있지??? 아이 연기가 오바라고 하는데 나 실제로 조카랑 저렇게 놈. 그리고 이거 원조 동백꽃 아닌가? 잼있었어요:D,10,5,2,2020-02-08 19:10,0
2728,혁구(imk0****),우한폐렴의 미래.현 정부의 아둔한 통제보다 영화속 통제가 더 현실감있을까..,10,5,2,2020-02-04 0:54,0
2729,현우(jj_h****),우리나라를 미국 지휘하에 놓는다는게 말이됩니까보다가 머리터지는줄감독님 과했어 굉장히,1,5,2,2020-02-02 1:05,0
2730,빛(jodm****),개 재밌음 난 오히려 만날 알바한다면서 OO하는 새끼들이 더 알바하는듯 ㅋ,10,5,2,2020-01-28 19:42,0
2882,정재헌(07ja****),여러분 이때는 모르겠었지만 지금 2020년 현재 이 일이 실제 상황이 돼버렸습니다. 부디 이 영화를 감상하시고 코로나 19를 극복해주세요.,10,6,3,2020-06-20 1:06,0
2883,나도때론(sksm****),여주 너무 민폐가 심한 거 아닌가요?,1,6,3,2020-04-18 10:31,0
2884,문나혜(nahy****),뭘 말하는 건지도 모르겠고...시간 아깝다,1,6,3,2020-03-23 22:50,0
2885,갓현(4321****),코로나 발병되고 나서 개연성 문제는 꼬투리 못잡는거 보소ㅋㅋㅋ,10,6,3,2020-03-08 1:23,0
2886,mwit****,이런 개 쓰레기영화가 있나,1,6,3,2020-03-04 13:42,0
2887,조국현(bobo****),여러분 성지순례왔습니다 코로나를 위한 미래를 위한 영화였나요,10,6,3,2020-02-06 20:42,0
2888,RoSaMary(rosa****),"성지순례..각본,감독 예언자..지금이 빨리 끝나길",10,6,3,2020-02-04 5:24,0
2889,rnc9****,코로나 바이러스때문에 봤는데 보통 쓰레기 영화가 아님 ㅋㅋㅋㅋ,2,6,3,2020-02-03 23:48,0
2890,벙거지(dona****),"보던 당시엔 그저 그랬는데, 지금 다시보니 최악이네... 90년대에 나온 헐리웃 영화 아웃브레이크도 보는내내 뭔가 좀 엉성했는데 2013년도에 나온 이 영화는 더 엉성하다 ㅋㅋㅋ 하루만에 싹다 OO 나가더니 어느순간...",4,6,3,2020-02-01 10:26,0
2891,화난언니(zxc1****),이건 아님 0점주고 싶은데 왜 0점은.없음...? 역대 시간 제일 아까운 영화,1,6,3,2020-01-04 4:18,0
2964,Patrick Yun(ayoy****),COVID19 사태가 발생하자마자 가장 먼저 생각난 영화 입니다. 개봉당시 영화를 봤을 때 정말 '영화'같은 이야기라고 생각했으나 지금 이런 시국에 다시금 생각해보니 스토리라인 및 연출이 아주 현실적/...,9,7,4,2020-03-18 10:38,0
2965,이병수(nice****),각본 시나리오 연출 다 좋네요...배우들 연기도 좋구요...시대를 너무 앞서간 작품에 기존 평점이 넘짜다.,10,7,4,2020-03-14 1:55,0
2966,코코넨네(ecl9****),입체감이라곤 전혀 없는 인물들에 신파란 신파는 다 때려넣곤 비양심을 모성애로 미화한 영화,1,7,4,2020-03-06 12:59,0
2967,코봉이(rhtn****),이런 OO 보는 내내 암걸려서 OO뻔했네진심으로 스토리 존나 암걸립니다 보지마세요 그냥,1,7,4,2020-03-05 16:39,0
2968,시안테크 Shop DWG(sian****),코로나때문에 생각났네...초반에 수애 캐릭터 진짜 극혐이었던 기억이....,1,7,4,2020-02-21 20:22,0
2969,jimy****,영화를 영화로만 봐야지 미국이 어쩌고 정치적이 어쩌고 는 아닌듯그냥 설정으로 만 보고 영화가 전하는 메세지는 감기조심하라는거잖아요.. 감기로 인해 사람이 죽을수도 있다.. 방역의 소홀함이 불러올 대재앙 이런걸 보시면...,10,7,4,2020-02-04 9:03,0
3011,Joshi(chlg****),핸드폰울리는걸 어떻게듣니 말이되니??,1,8,5,2020-08-10 1:06,0
3012,mus(muse****),좌좀이 시나리오를 썼나 매사 감정적인 좌좀특징 그대로네 ㅋㅋ 영화가 완전 짱깨수준. 짱깨들이나 좋아할 영화. 미국이 얼마나 논리적인 나라인데 좌좀 새끼들은 맨날 지들 감정이입해서 지들 심리그대로 양키얼굴로 드러냄 ㅋ...,1,8,5,2020-03-17 23:42,0
3013,팽이아자르(rlae****),이게무슨6.99냐 10점이다평점,10,8,5,2020-02-25 13:52,0
3014,코난칭구(poby****),억지설정.. 지새끼도 아닌데 시체더미에서.. ㅜㅜ 감독자질 의심스러움..,4,8,5,2020-02-24 1:56,0
3015,우주최강돼림쓰(bul8****),그냥 모든게 다 억지임 처음 본 얘를 자기딸 마냥 구해대고 마스크 안쓰고 보균자들 사이에서 살아남는 장혁 이정도면 장혁이 미르 친아빠 그냥 아무도 보지마셈 코로나때매 봤다가 발암을 얻고감,1,8,5,2020-02-21 14:11,0
3016,민석(kms8****),온갖 쓰레기영화 다 피했는데.감기를 못피했다...,2,8,5,2020-02-03 0:22,0
3017,WJH3(jmlo****),우리나라 사람들 진짜 입맛 맞추기 힘드네..이거보고 재미없다하면 도대체 뭘 어떻게 만들어야 하는거야?? 피토하고 그러는건 현실성이 좀 떨어지긴 하나...그런거따지면 월드워는? 부산행은? 연가시는? 현실성있냐?? 우한...,10,8,5,2020-01-28 12:30,0
3035,wefl2341(uya0****),문재앙 폐렴.,4,9,6,2020-03-17 23:57,0
3055,EMP(pepe****),영화관에서 직접 본 영화 중엔 인생 최악의 영화. 아이가 계속 이상한데로 튀고 그 아이를 쫓아다니느라 영화의 반을 소모해 매우 답답했다. 그리고 후반부에는 사람 하나하나를 쓰레기봉투에 담아 소각하는데 거기서 오는 괴...,1,10,7,2020-03-08 11:40,0
3056,강다연(rkde****),진짜 개판이다 의사라는 이름으로 지 딸 하나 숨기려고 개 민폐부리는 것도 개암걸리고 애기 쳐찡찡되는 것도 너무 짜증난다,1,10,7,2020-03-02 3:18,0
3059,mini****,고구마 100개 혈압 오르는 영화. 우한 폐렴 때문에 봤다가 본 시간을 후회,2,11,8,2020-01-30 21:06,0
3064,눈누난나(acro****),"소재는 그럭저럭 볼만은한데 첫 장면부터 수애 캐릭터의 무개념함과 이기심에 욕이 나오고, 구조대원의 답답함에 속터지고, 미르의 멍청함에 화나서 영화 보는 내내 기분 나쁨. 억지로 영화는 즐기면서 봐야해^^라고 최면을 ...",2,13,10,2020-03-08 16:08,0
3065,Dex(yunc****),영화에서는 대통령이라도 제정신박혔는데 현실은 참담하네 영화보다 재앙이다,10,13,10,2020-02-22 20:07,0
3070,허민재(hu12****),2020년도 대한민국에 똑같은 상황이 일어난다중국으로인하여 우한폐렴이 대구에 창궐했다.영화에서 우리나라는 분당을 봉쇄해야한다고한다.그렇지만 하지않는다 왜? 우리국민이니까우리나라도 중국을 봉쇄하자고했다.(중국차단)그러...,1,14,11,2020-03-11 9:26,0
3072,삼척동자(hanr****),코로나19 때문에 다시 시청한 사람 손!^^ 코로나19 반드시 이겨냅시다 화이팅! 그리고 영화속 분당국회의원 마치 현실에 미래통합당/미래한국당 보는듯 이번 4.15총선 투표 꼭 하고 잘~ 합시다^^,10,15,12,2020-03-21 23:17,0
3079,woo(woo_****),"8월21일 ocn으로 봤음현재 코로나19 예견한듯 도입부 스토리는좋았으나, 영화 중간도 가기전에 말도 안되는 전개로 영화몰입도를 박살냄.중간이후로는 어디까지 말도안되나 하는 마음으로 지켜봤는데... 정말 눈물이 날 ...",2,2,0,2020-08-21 23:19,0
3080,Kyung(moon****),연기나 스토리 진행 다 괜찮았다. 근데 인간적으로 스토리 짤 때 정부 역할에 대해서 너무 몰지각하잖아. 아니 극적인 요소를 위한다고 쳐도 세상에 어떤 미친 국무총리가 대통령이 권한대행도 안됐는데 답답 하다고 하질않나...,2,2,0,2020-08-21 22:56,0
3081,하이(ehle****),가장 개인적인 것이 가장 강력한 것이다..? 는 패러디. 지극히 개인적인 이기심과 욕망이 집단을 구원하는 이야기. 지금 현실이랑 엮어보면 나름 재밌는 영화,6,2,0,2020-07-30 23:08,0
3082,hani(haeu****),스포일러가 포함된 감상평입니다. 감상평 보기,2,2,0,2020-07-19 1:33,0
3083,SDH(star****),이건 총리의 말도 않되는  선택을 표현한거같아요.별로,2,2,0,2020-07-01 20:15,0
3084,여한(ripe****),"재밌었는데, 생각보다 평점이 낮네요",10,2,0,2020-05-23 19:58,0
3085,하얀코알라(oneb****),,10,2,0,2020-05-19 23:36,0
3086,경남(puli****),아이 미르의 연기가 좋았네요^^,10,2,0,2020-05-09 14:37,0
3087,써니(jenn****),"영화를 잘몰라서 그런지... 쫌 눈물나네요...그리고 감기 영화 우리 지역에서 찍은줄몰랐는데.. 아는 곳 나와서 신기했네요ㅎ 근데, 영화도중에 주유소 하나 폭발하는 장면..쫌 cg티가 났어요.  영상 판별 잘 못하는...",8,2,0,2020-04-23 3:04,0
3088,데이먼(eyet****),정치인들은 어찌나 리얼한지 국개의원과 똘마니들 표정연기가 압권!! 미국이 코로나에 얼마나 취약한지를 예견한영화. 사람들을 구덩이에 모아서 태우는건 너무 많이갔다.,8,2,0,2020-04-21 17:34,0
3089,행복한가정(dnwh****),"너무 빠른 전계, 과한 설정이 단점이나 스토리 및 연기가 좋았어요. 현재 코로나19 상황과 비슷한 부분이 많이 있네요.",8,2,0,2020-04-17 16:03,0
3090,강은비(keb0****),결말 별로 보는 내내 답답함 군인이랑 대통령이 제일 임펙트 있었음,1,2,0,2020-04-08 7:44,0
3091,hello(wlst****),인류 구원자 미르아이 이름 미르교리용 영화인가?,1,2,0,2020-04-02 0:17,0
3092,흔꽃샴(jhbj****),"비말튀는거 어떻게 퍼지는지 보여지는데 소름돋고 , 의료진 말 오지게 안듣고, 어린자녀랑 헤어지는거 보는데 안타깝고, 장혁이 멋짐",8,2,0,2020-04-01 20:44,0
3093,석(jadu****),,7,2,0,2020-03-27 19:49,0
3094,수쿠9(fani****),질병이 한국사회에 어떤 결과를 가져올지 흥미로운 상상력이다. 현실성은 많이 떨어지고 개연성도 좀 떨어지지만... 그냥 한 번쯤은 볼만함,6,2,0,2020-03-21 16:32,0
3095,obecalp(ashl****),CDC pcr검사 아는단어 많이 생김 ㅋㅋ,10,2,0,2020-03-17 21:42,0
3096,박지수(jisu****),스포일러가 포함된 감상평입니다. 감상평 보기,8,2,0,2020-03-16 20:10,0
3097,도지사김마메(tarz****),,1,2,0,2020-03-15 21:30,0
3098,피치(jaja****),,10,2,0,2020-03-15 17:27,0
3099,yhj5****,,8,2,0,2020-03-12 2:10,0
3100,후위메이(huyu****),,10,2,0,2020-03-08 23:00,0
3101,그리운날들(west****),지금 딱! 이런 기분이겟죠?,10,2,0,2020-02-29 22:43,0
3102,거미(butt****),아재가 가장 불쌍함...,10,2,0,2020-02-29 17:39,0
3103,tosungceo(nams****),,8,2,0,2020-02-29 16:06,0
3104,sky489(rhdb****),,1,2,0,2020-02-29 4:00,0
3105,Kojmin(miza****),분당이라는 설정에 더 공감가고 요즘 코로나 땜에 감정이입이 많이 된다. 얼른 백신 개발했으면!,8,2,0,2020-02-28 21:45,0
3106,거숑(geos****),충격과 공포의 CG,2,2,0,2020-02-28 14:59,0
3107,jinnan123(rlas****),답답합니다ㅡㅡ머지 보는내내 답답쓰,7,2,0,2020-02-25 22:28,0
3108,손동현(ths2****),,7,2,0,2020-02-25 20:38,0
3109,이은송(enso****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-02-21 16:33,0
3110,seoh****,억지다 진심ㅋㅋ좋은소재로 이렇게 망작을 만들다니... 보는내내 스트레스받을뻔... 장혁은 지혼자 소방관이야 모야 소방관 다 어디갔어?ㅋ지혼자 가서 뭐할건데? 총맞은사람 지혈하고 앉아있을거야?그리고 애나두고 어딜그리다...,2,2,0,2020-02-15 5:25,0
3111,준후재용아빠남편(wwwa****),스포일러가 포함된 감상평입니다. 감상평 보기,8,2,0,2020-02-13 18:16,0
3112,령서(jame****),애기 연기 넘 잘해...,10,2,0,2020-02-11 9:41,0
3113,트레제게(junh****),중반까지 흥미로운 소재와 진행이 마음에 들었지만 그 후에는 전형적인 한국식 전개와 신파로 몰입도를 다 망쳐놓은 영화 어쩔 수 없이 비슷한 소재의 영화인 Contagion과 비교할 수 밖에 없고 그거에 비교하면 한참 ...,3,2,0,2020-02-09 13:00,0
3114,헤밍(hues****),2015년에 제목이 메르스였으면 좋았을걸 이라고 했던놈 지금도 우한폐렴이면 좋았겠다 라고 말할지 참 궁금하다,3,2,0,2020-02-09 2:59,0
3501,씨부럴(sjm9****),대통령이 총리한테 밀리네.. 영화상 설정 이지만 총리 존나 재수없다. 실제로 우리나라에서 저런 일이 생기면 윗 사람은 더 OO하겠지.. 영화이자 현실이고 현실이자 현제네. 코로나,6,3,1,2020-09-09 11:36,0
3502,렛잇프리(hero****),코비드19 예상을 한겁니까? 굿!! 영화 내용은 아이가 징징딩 하는것밖에 기억안나네여ㅋㅋㅋ,4,3,1,2020-08-19 21:01,0
3503,pink****,코로나터지고 보니 새롭네요.. 근데 영화가 은근 잔인했어요. 애들이랑 보다가 눈가린적이 몇번있음..,7,3,1,2020-08-10 0:57,0
3504,까치(dabo****),컨테이젼은 전체적으로 시간흐름에 따라 사건진행돼서 현실적으로 느껴지는데 감기는 현실성은 한참 떨어지지만 그대신 아포칼립스 연상시키는 연출이랑 재미는 보장함. 암걸리는 인간도 꼭 한명은 나오고.,10,3,1,2020-08-10 0:24,0
3505,절대반지(rcan****),혼란을 더 가중시키는 억지 상황 설정과 캐릭터들,3,3,1,2020-07-22 3:21,0
3506,miya****,다시보는데 코로나를 예언하고 만든것같은 영화같아서 무섭네요ㅜㅜ,8,3,1,2020-06-28 22:54,0
3507,Dododododod(red0****),코로나때문에 봤는데 OOO 영화에요. 극중 캐릭터들이 도대체 왜들 저러는지 이해가 안됨요. 억지감동 개연성엄는 스토리. 말도 안되는 막장 전개.,1,3,1,2020-05-10 11:50,0
3508,완치확정현석(glgl****),이건 정말 지루하고 재난영화의 수치다 안볼것을 추천함,1,3,1,2020-05-05 4:48,0
3509,joojjooj(enao****),스포일러가 포함된 감상평입니다. 감상평 보기,1,3,1,2020-04-07 19:26,0
3510,yjn8****,"오랬만에보니   답답하다 대한민국  국민, 정부가  아주 개돼지들이라는 전제하에 가능한이야기ㅋ",6,3,1,2020-04-01 18:46,0
3511,몽상가(mist****),코로나사태 이후 보니 진짜 잘 만든 영화네요.. 당연히 영화니까 극적인 상황 다 끌어다써야하는거 아닌가요. 마스크..마스크를 씁시다..ㅠㅠ,10,3,1,2020-03-29 13:27,0
3512,radi****,좀 영화가   도움은되었는데 좀  잔인했다  사람을 어떻게 태울수있지?안죽은사람까지그래도   감염은   코로나19랑비슷하다,8,3,1,2020-03-26 15:46,0
3513,코로나(egos****),,10,3,1,2020-03-22 14:24,0
3514,항공기쫑(mo17****),숨바꼭질 겁나하네쪼리는게 아니고 슬슬 짜증날정도ㅡㅡ,6,3,1,2020-03-12 22:44,0
3515,이화여대훈련병(demi****),스포일러가 포함된 감상평입니다. 감상평 보기,8,3,1,2020-03-06 8:12,0
3516,팩트폭행(qusj****),총체적 난국. 그나마 수애 전성기 미모 하나만 볼 만하나...,4,3,1,2020-03-03 18:17,0
3517,쇠다리(kkom****),"으...전형적인 한국식 재난영화 발암 고구마 캐릭의 대향연 대체 언제쯤 이 포맷 에서 벗어날거야 컨테이젼 따라할거면 제대로 따라하던가 이건뭐,....읍읍",1,3,1,2020-02-28 9:37,0
3518,수수께끼(musi****),전개도 적당히 억지여야지.. 너무 심하게 억지전개들이어서 못보겠다.,1,3,1,2020-02-27 19:27,0
3519,최태풍(mcst****),뭣같은 연출에 그나마 이어지는 스토리도 병맛이여서 5분마다 쌍욕나옴 그나마 배우지망생이라면 이런 병맛 각본에서도 어떤자세로 연기해야하는지 배울수있음 진심 대배우들임,2,3,1,2020-02-27 14:36,0
3520,이아름(savi****),1점도 아까움 보다가 답답해죽는줄 여기 배우들 다 민폐고 애는 왜 나와서...에혀,1,3,1,2020-02-26 1:07,0
3521,이상원(styk****),1점말고 0점은 없나요?보는내내 애때문에 토나올듯,1,3,1,2020-02-18 9:56,0
3522,꽃을든사람(jean****),"항체, 전작권 같은 단어를 어디서 한번 주워들은 초딩 수준의 감독이 온갖 장치들을 내질러놓고, 어디서 본 설정들을 마구잡이로 다 갖다붙인 새로운 버전의 영구 무비. 어떤 점이 좋았냐구? 그나마 배우들이 불쌍해서 연기...",1,3,1,2020-02-15 1:28,0
3523,브리(lee_****),수애 캐릭터 완전 발암...,2,3,1,2020-02-12 17:45,0
3524,mh_9****,재난영화에 감동 좀 끼워팔지마라. 미국 전염병 영화 컨테이전보고 바로 이거보니까 진짜 현실성 1도 없다..애기는 말 왜이렇게 안듣고 수애는 너무 이기적이고 장혁은 처음본애기한테 뭔놈의 정이 그렇게 넘쳐나는지... 그...,4,3,1,2020-02-12 1:39,0
3525,젤라또(loll****),스포일러가 포함된 감상평입니다. 감상평 보기,6,3,1,2020-02-09 18:35,0
3526,옴옴(wodb****),예전에는 재미있게 봤는데 오랜만에 보니까 암걸려 OOO줄 알았다 구해줘도 난리피는 여주에 바이러스에 감염됐다고 하는데도 와서 난리피는 양아치에 본지 30분만에 빡쳐서 껐다,2,3,1,2020-02-07 19:35,0
3527,이승곤(tmdr****),진짜 이기적인 새ㅡ끼들 개짜증나네 ㅋㅋ,1,3,1,2020-02-03 16:23,0
3528,오승혁(8904****),어디서 본 것 같은 장면들로 계속 놀래키면서 정신만 사납다 내용도 구성도 설명 안 되는 부분이 너무 많다,3,3,1,2020-01-31 5:46,0
3529,전새봄(dysk****),우한폐렴개싫다 ㅡㅡ극장가서봤는데생각난다,6,3,1,2020-01-28 13:53,0
3530,예진(suk0****),평점이 너무 극과 극이라 걱정했지만 개인적으로는 몰입 엄청 잘 되고 연기가 너무 좋았음 우리나라에도 극중의 대통령과 구조대원들이 있길,10,3,1,2020-01-27 2:51,0
3531,맥IBM(choi****),"연가시랑 비슷하지만 더 재밌고, 더 리얼함",8,3,1,2020-01-26 1:33,0
3532,윤주희(yjhw****),장혁 수애 연기 너무좋은데....차라리 군인중에 한명이 자기엄마쏘지말라고한장면에서 더눈물이났네요...애기만 계속 찾으러다니고 움직이지말라니까 계속 어디가고...정말답답해죽는줄알았습니다,5,3,1,2020-01-03 1:48,0
3909,dial****,감기 재평가하자때를 잘못 만난 영화,10,4,2,2020-09-04 2:03,0
3910,건승재(base****),지금 꼭 봐야할 영화...,10,4,2,2020-08-30 10:20,0
3911,hero(jwsh****),그냥 재미없는 반미영화,1,4,2,2020-08-21 22:50,0
3912,Sunshine(hyes****),이미 여러 번 봤는데 어제 TV에서 해줘서 또 봤네요.. 처음 개봉하고 봤을 땐 터무니 없는 얘기라고 생각했었는데...  다시 보니 지금의 상황과 참 비슷한 점이 많네요ㅠ 코로나 언제 끝나려나ㅜㅜ 마스크 더 잘 써야...,8,4,2,2020-08-10 9:09,0
3913,무적자2(sspk****),영화가 선견지명이 있네지금 사태를 미리 예견한듯~,10,4,2,2020-08-10 1:24,0
3914,creep(paro****),등장인물이 하나 같이 다 비호감인 영화는 처음보네 ㅋㅋ,1,4,2,2020-06-09 13:01,0
3915,주홍(7563****),이시국에 꼭 봤으면 하는 영화.,10,4,2,2020-05-25 23:11,0
3916,02(cc17****),어떻게 주연들이 죄다 트롤이냐 미르라는 등장인줄을 이렇게까지 비호감으로 만드는것도 능력이다. 엄마고 구급대원이고 전부 민폐캐릭터 뿐. 극장 상영시에 친구가 말리는거 생각없이 넷플에 뜨길래 봤더니진짜 욕만나온다. 괜히...,1,4,2,2020-05-20 14:04,0
3917,베니가(ijw0****),난 재미있게 봤는데.. 대통령이 답답하게 끌려다니고 국회의원들 다 줘패고 싶던 건 있지만 평점 1점 받을 만큼 개망작은 아니라고 생각합니다,7,4,2,2020-05-15 3:21,0
3918,월하죽림(mast****),장혁이랑 애ㅅHㄲl 영화보는내내 진짜 둘다 개빡치게하네,1,4,2,2020-05-11 1:29,0
3919,bsl(jenn****),그냥 보는내내 사람죽고 피만 나와서 토할 것 같아요 스토리가 너무 억지ㅜㅜ,1,4,2,2020-04-15 23:48,0
3920,참(tsuy****),내가 진짜진짜진짜 영화보다 짜증난적은 처음이다..,1,4,2,2020-03-29 23:19,0
3921,카모마일(hse8****),코로나덕에 감기라는 영화를 보게됐는데 스케일에 한번놀라고 내용도 감동이네요.,10,4,2,2020-03-17 17:49,0
3922,명탐정코난(hjun****),스포일러가 포함된 감상평입니다. 감상평 보기,10,4,2,2020-03-04 22:48,0
3923,nevertheless(hanm****),수애 초반부터 개진상 영화상 죽었으면 사이다일텐데,6,4,2,2020-02-27 22:05,0
3924,이이(wedc****),영화 내용 소재 지금 시점에서 보면 참 좋은데굳이 반미 소재를 여기에 왜 넣었는지는 모르겠다,7,4,2,2020-02-24 13:22,0
3925,dkjlfdjjlfk(hy72****),이영화가 평점이 왜낮은지 모르겠다 재밌음 경각심을 일깨워주는 영화 꼭 봐야됩니다,10,4,2,2020-02-24 0:48,0
3926,JAY(bana****),코로나때문에 봤는데 애새키 귀여운척하고 팔벌려달리기보다가 내가 코로나 걸리겠다.,1,4,2,2020-02-20 2:24,0
3927,aaa(01wl****),감동 지수나 다른건 모르겠고 여주 비호감 만들려고 만든 영화면 잘만들었다  처음에 감기걸린 외국인 노동자 나올 때는 흥미진진했는데 여주 싸가지없게 스토리짜서 연기하는거보고 보자마자 그냥 다 마음에 안들고 재수없더라 ...,1,4,2,2020-02-15 2:06,0
3928,star****,진심 역대급 쓰레기 영화네 ㅡㅡ배우들이 아깝네 ㅠ,1,4,2,2020-02-03 17:46,0
3929,RokANA(stri****),와 우한코로나 바이러스 때문에 다시보는데 ㄹㅇ 명작인데 주인공들만 없으면 최고의 영화다,8,4,2,2020-01-27 16:56,0
3930,루미(rumi****),이게 영화냐 말이냐 방구냐 호구냐 앵간한 아침드라마보다 더막장이다막장 중에 막장을 보는 기분이다진짜로 개족보 개막장,1,4,2,2020-01-25 20:05,0
3931,바타(llsy****),우한 폐렴 중국인들 다 죽었으면 좋겠슴다 성지순례,10,4,2,2020-01-25 14:49,0
4230,정선영(sun0****),재평가 다시 해야 되는 영화  ....,10,5,3,2020-09-19 10:40,0
4231,이동엽(youp****),"이건 마치 무슨.. 한 편의 영화를 본 게 아니라 겁나 긴 유튜브 짤을 본 기분.. 어지간해선 어느 영화든 칭찬하는 편인데 이 영화는 그러기가 넘 어렵네요.. 많은 분들이 혹평 해주셨는데, 빠진 한 가지 더 추가하자...",2,5,3,2020-08-10 1:03,0
4232,꺼꾸로꾸꺼(wndp****),장혁은 뭔데 완전 쌩판 남인것들 구할라고 저난리인지 노이해다 완전 민폐 모녀 보느라 일년치 스트레스 받으면서 봄. 진짜 너무 허무맹랑,2,5,3,2020-08-10 0:31,0
4233,haha****,ebs에서 하는거 좀 보다가 답답하고 빡쳐서 껏다 어휴,1,5,3,2020-08-10 0:27,0
4234,놀란(comp****),코로나 생각나서 무심코 시청 버튼을 눌렀던 나 자신이 원망스럽다..,2,5,3,2020-06-24 18:16,0
4235,개잠탱이(kizt****),보다가 애새끼 아가리 징징거리는거 듣다가 혈압올라서 끔,1,5,3,2020-03-31 19:10,0
